,AMZN_open,AMZN_high,AMZN_low,AMZN_close,AMZN_adjusted_close,AMZN_volume,AMZN_dividend_amount,AMZN_split_coefficient,AMZN_daily_range,AMZN_relative_returns,AMZN_log_returns,AMZN_ema_20,AMZN_ema_50,AMZN_ema_100,AMZN_real_middle_band,AMZN_real_upper_band,AMZN_real_lower_band,AMZN_RSI,AMZN_ADX,AMZN_MACD,MSFT_open,MSFT_high,MSFT_low,MSFT_close,MSFT_adjusted_close,MSFT_volume,MSFT_dividend_amount,MSFT_split_coefficient,MSFT_daily_range,MSFT_relative_returns,MSFT_log_returns,MSFT_ema_20,MSFT_ema_50,MSFT_ema_100,MSFT_real_upper_band,MSFT_real_middle_band,MSFT_real_lower_band,MSFT_RSI,MSFT_ADX,MSFT_MACD,AAPL_open,AAPL_high,AAPL_low,AAPL_close,AAPL_adjusted_close,AAPL_volume,AAPL_dividend_amount,AAPL_split_coefficient,AAPL_daily_range,AAPL_relative_returns,AAPL_log_returns,AAPL_ema_20,AAPL_ema_50,AAPL_ema_100,AAPL_real_upper_band,AAPL_real_middle_band,AAPL_real_lower_band,AAPL_RSI,AAPL_ADX,AAPL_MACD,GOOGL_open,GOOGL_high,GOOGL_low,GOOGL_close,GOOGL_adjusted_close,GOOGL_volume,GOOGL_dividend_amount,GOOGL_split_coefficient,GOOGL_daily_range,GOOGL_relative_returns,GOOGL_log_returns,GOOGL_ema_20,GOOGL_ema_50,GOOGL_ema_100,GOOGL_real_middle_band,GOOGL_real_upper_band,GOOGL_real_lower_band,GOOGL_RSI,GOOGL_ADX,GOOGL_MACD,WMT_open,WMT_high,WMT_low,WMT_close,WMT_adjusted_close,WMT_volume,WMT_dividend_amount,WMT_split_coefficient,WMT_daily_range,WMT_relative_returns,WMT_log_returns,WMT_ema_20,WMT_ema_50,WMT_ema_100,WMT_real_upper_band,WMT_real_lower_band,WMT_real_middle_band,WMT_RSI,WMT_ADX,WMT_MACD,GS_open,GS_high,GS_low,GS_close,GS_adjusted_close,GS_volume,GS_dividend_amount,GS_split_coefficient,GS_daily_range,GS_relative_returns,GS_log_returns,GS_ema_20,GS_ema_50,GS_ema_100,GS_real_lower_band,GS_real_middle_band,GS_real_upper_band,GS_RSI,GS_ADX,GS_MACD,JPM_open,JPM_high,JPM_low,JPM_close,JPM_adjusted_close,JPM_volume,JPM_dividend_amount,JPM_split_coefficient,JPM_daily_range,JPM_relative_returns,JPM_log_returns,JPM_ema_20,JPM_ema_50,JPM_ema_100,JPM_real_upper_band,JPM_real_lower_band,JPM_real_middle_band,JPM_RSI,JPM_ADX,JPM_MACD,two_yr_us_bond,ten_yr_us_bond,thirty_yr_us_bond,vix,oil_etf_vol,gold_etf_vol,china_etf_vol,emer_markets_etf_vol,russel_2k_etf_vol,energy_etf_vol,SP500,DJIA,NASDAQ,crude_oil_texas,gold_morning,gold_afternoon,crude_oil_brent,hh_natural_gas,high_yield_master_II_tri,corporate_master_tri,economic_uncertainty_index,USEU,CHUS,JPUS,CAUS,USUK,KOUS,MXUS,BZUS,INUS,USAL,SZUS,SFUS,HKUS,MAUS,SIUS
2015-09-17,526.98,546.97,526.57,538.87,538.87,4169484.0,0.0,1.0,20.399999999999977,-0.0025728353015214145,-0.0025761507301877984,542.3143248420498,573.3299047222905,596.3752398327866,517.5102,554.8214,480.1989,59.7563,20.3992,6.1274,44.29,45.0,44.08,44.25,40.4251,32768161.0,0.0,1.0,0.9200000000000017,0.017710766937887756,0.01755575883737892,41.48677046608382,44.21731130987652,46.240335250632455,46.0444,43.9008,41.7572,49.1955,18.7366,-0.384,115.66,116.49,113.715,113.92,105.7329,64112641.0,0.0,1.0,2.7749999999999915,0.004142579966893489,0.0041340231060162935,105.01671165453946,105.05620562461934,103.29548231628634,120.797,113.4081,106.0192,48.2581,35.2094,-0.353,667.49,681.99,665.0,671.67,671.67,2387605.0,0.0,1.0,16.99000000000001,0.01626520607637838,0.01613434469672459,664.9535397667808,693.8127399879579,715.814048325023,654.8251,689.2645,620.3858,56.4571,19.4904,2.7513,64.7,65.29,64.16,64.47,57.991,7133132.0,0.0,1.0,1.1300000000000097,0.017839528491643497,0.01768227160811886,57.13624173106086,56.06720542031967,56.50858352598745,67.9666,63.3213,65.644,39.5333,33.8386,-1.4135,188.45,190.57,186.0,186.45,173.5829,3712648.0,0.0,1.0,4.569999999999993,0.030452392980597986,0.029997922300235125,168.17754192791625,169.13792059476248,166.04088050579801,180.4281,188.2554,196.0827,42.7154,34.3807,-3.2957,64.14,64.64,62.39,62.65,55.6462,21249199.0,0.0,1.0,2.25,0.028061625094915277,0.027675111826632737,54.842668380608664,55.926748508365854,56.25521358981179,66.351,60.8093,63.5802,43.8299,35.098,-0.9032,0.7,2.21,3.02,21.14,45.34,16.63,39.17,28.68,22.2,29.4,1990.2,16674.74,4893.95,46.93,1118.15,1117.5,48.27,2.69,1051.03,2586.18,83.16,1.1312,6.3645,120.9,1.3186,1.5509,1163.11,16.588,3.893,66.12,0.7147,0.971,13.3755,7.75,4.25,1.398
2015-09-16,521.98,528.3,518.52,527.39,527.39,2252790.0,0.0,1.0,9.779999999999973,-0.021303839516024325,-0.021534041635635326,540.8929605713784,571.5283398312203,595.0091954796621,515.2618,551.728,478.7956,56.7167,20.4771,4.8184,43.97,44.38,43.84,44.3,40.4707,23372162.0,0.0,1.0,0.5399999999999991,0.001128012051918148,0.0011273763243506707,41.39000185026631,44.07038537615587,46.12608504764963,46.4276,43.864,41.3004,49.3822,19.4524,-0.4695,116.25,116.54,115.44,116.41,108.044,37173489.0,0.0,1.0,1.1000000000000085,0.021857907992687275,0.021622448840233233,105.30502483029761,105.17337403149702,103.38951236942918,120.8369,113.3542,105.8716,51.4878,35.649,-0.4246,665.55,668.0699,662.2,665.52,665.52,1312598.0,0.0,1.0,5.869899999999916,-0.00915628210281827,-0.009198458503882456,665.0074883604207,692.703220772744,714.8181265760126,653.052,691.5853,614.5187,55.0383,19.6511,1.3981,64.6,64.765,64.05,64.69,58.1889,5625284.0,0.0,1.0,0.7150000000000034,0.0034125985066648656,0.003406788806079142,57.23649489953126,56.15040912932674,56.541857119532246,68.5806,62.9546,65.7676,40.1106,34.2816,-1.4868,187.96,189.3,186.59,188.64,175.6217,2717176.0,0.0,1.0,2.710000000000008,0.011745396579962764,0.011676954805456496,168.8865093633528,169.3921864537914,166.23059970370298,178.1629,188.4455,198.728,44.828,35.2435,-3.5495,63.89,64.29,63.21,64.14,56.9696,12234435.0,0.0,1.0,1.0800000000000054,0.023782396641639503,0.02350400075564618,55.04523329674117,55.96764464529269,56.269359855360065,67.1355,60.2207,63.6781,47.9092,35.0989,-0.9305,0.82,2.3,3.08,21.35,50.24,18.05,42.51,31.65,22.62,31.87,1995.31,16739.95,4889.24,47.12,1109.75,1117.6,49.35,2.69,1051.53,2571.92,32.21,1.1304,6.3694,120.62,1.318,1.5499,1169.77,16.568,3.8255,66.45,0.7186,0.9688,13.2715,7.75,4.3038,1.397
2015-09-15,523.25,527.92,517.2,522.37,522.37,2865933.0,0.0,1.0,10.719999999999914,-0.009518572593336994,-0.00956416374455582,539.1288690883899,569.6005617986234,593.5707955691738,513.9851,551.3387,476.6315,55.3146,21.144,4.2464,43.19,44.29,43.08,43.98,40.1784,28882206.0,0.0,1.0,1.2100000000000009,-0.007222509123884668,-0.007248717713673525,41.27461119786,43.91775849865956,46.00830910611201,46.8716,43.8182,40.7647,48.1867,19.8872,-0.5769,115.93,116.53,114.42,116.28,107.9233,43341155.0,0.0,1.0,2.1099999999999994,-0.0011171374625152941,-0.001117761925687688,105.55438437026928,105.28121426555596,103.47929034231177,120.5277,113.0326,105.5375,51.3263,36.3106,-0.7632,656.71,668.85,653.34,665.07,665.07,1777320.0,0.0,1.0,15.509999999999991,-0.0006761630003605523,-0.0006763917016607834,665.0134418499044,691.6195650561658,713.8330151586658,651.7396,693.3449,610.1343,54.9362,20.218,0.2769,64.48,64.7,64.05,64.32,57.8561,6860845.0,0.0,1.0,0.6500000000000057,-0.00571930385348407,-0.005735721700800056,57.29550490909971,56.21729896739236,56.56788173102666,69.2739,62.4881,65.881,38.68,34.4634,-1.581,184.78,188.02,184.19,187.45,174.5139,3092831.0,0.0,1.0,3.8300000000000125,-0.006307876532341994,-0.006327855245331193,169.42245132874774,169.59303796540743,166.3946254521445,176.3062,188.425,200.5438,43.3825,35.9708,-4.0447,62.76,63.89,62.51,63.58,56.4722,14023503.0,0.0,1.0,1.3800000000000026,-0.008730972308037988,-0.008769310563379484,55.18113488752773,55.98743112979101,56.27337649188759,67.7297,59.5292,63.6294,46.1187,35.2533,-1.1036,0.82,2.28,3.06,22.54,51.14,17.69,45.72,33.97,23.97,33.66,1978.09,16599.85,4860.52,44.58,1105.5,1105.95,45.91,2.74,1054.43,2574.03,10.6,1.126,6.3685,120.3,1.3261,1.5352,1178.69,16.768,3.8655,66.36,0.7092,0.9755,13.4655,7.7501,4.3046,1.4028
2015-09-14,529.44,532.45,518.58,521.38,521.38,3130241.0,0.0,1.0,13.870000000000005,-0.0018952083772039163,-0.0018970065569092753,537.4385006037813,567.709559375148,592.1412748648338,513.1025,551.7107,474.4943,55.0418,21.859,3.9657,43.43,43.44,42.86,43.04,39.3197,23656048.0,0.0,1.0,0.5799999999999983,-0.021372180076857372,-0.021603872242673017,41.08842917901619,43.73744247910428,45.87586140104048,47.2691,43.8011,40.3331,44.5308,20.298,-0.673,116.58,116.89,114.86,115.31,107.023,58363431.0,0.0,1.0,2.030000000000001,-0.008342035501138323,-0.008377025004285166,105.69425252548173,105.34951958847533,103.54946281078084,120.3116,112.6908,105.07,50.1494,37.0051,-1.1712,655.63,655.92,649.501,652.47,652.47,1497627.0,0.0,1.0,6.418999999999983,-0.01894537417113995,-0.019127137145592776,663.8188283403897,690.0842879951398,712.6179059476032,650.3364,695.6407,605.032,52.0401,20.8148,-1.1125,64.65,64.67,63.82,64.28,57.8201,6956674.0,0.0,1.0,0.8500000000000014,-0.0006222334377878891,-0.0006224271053554276,57.345466346328315,56.28015390984756,56.592678132392464,70.45,61.6406,66.0453,38.5293,34.6197,-1.6406,185.6,185.86,183.3,183.94,171.2461,2746271.0,0.0,1.0,2.5600000000000023,-0.018725155990439668,-0.018902691470175093,169.59613215458128,169.6578639275483,166.49069425507233,174.6393,188.5276,202.4159,38.8966,36.5531,-4.4968,62.64,62.685,62.12,62.38,55.4064,10202787.0,0.0,1.0,0.5650000000000048,-0.018873002999706068,-0.01905337111840666,55.20258870776319,55.96464559528941,56.25620864056308,68.2345,59.0348,63.6347,42.0647,35.268,-1.2513,0.73,2.18,2.95,24.25,49.81,17.63,47.48,35.24,25.68,37.07,1953.03,16370.96,4805.76,44.07,1108.0,1104.8,45.87,2.7,1055.17,2590.41,77.41,1.1307,6.3664,119.92,1.3265,1.5423,1181.17,16.7955,3.8391,66.32,0.7137,0.9687,13.5195,7.75,4.3096,1.4062
2015-09-11,521.07,529.44,520.605,529.44,529.44,3227862.0,0.0,1.0,8.835000000000036,0.015458974260616154,0.015340701675803814,536.6767386415165,566.2087923408285,590.8996654615697,512.2312,551.6514,472.8109,57.7699,22.5592,3.6506,43.14,43.59,42.9399,43.48,39.7216,27132527.0,0.0,1.0,0.6501000000000019,0.010221339430362075,0.01016945479461695,40.95825497149084,43.57995846031588,45.753994838643635,47.6156,43.8812,40.1469,45.9733,20.2741,-0.6901,111.79,114.21,111.76,114.21,106.0021,49915473.0,0.0,1.0,2.4499999999999886,-0.009539071040804314,-0.009584859397209655,105.72357133257871,105.37511097716258,103.59802988383468,120.1085,112.415,104.7216,48.8161,37.7849,-1.576,650.21,655.31,647.41,655.3,655.3,1744615.0,0.0,1.0,7.899999999999977,0.004337364169999969,0.004327984917072314,663.0075113555906,688.7201982698402,711.4828979090368,650.1118,698.1605,602.063,52.7636,21.8363,-1.5867,64.18,64.68,63.99,64.65,58.1529,8060455.0,0.0,1.0,0.6900000000000048,0.005755783888302002,0.0057392826523052776,57.422364789535145,56.353594932990795,56.623573614919344,71.451,61.0112,66.2311,39.3803,34.7688,-1.6888,185.43,185.82,183.32,185.27,172.4843,2535906.0,0.0,1.0,2.5,0.007230529629579818,0.007204514676208085,169.87119575890688,169.76870455784052,166.60937951734812,173.9364,189.0105,204.0846,40.0386,36.849,-4.6511,62.38,62.66,61.986,62.56,55.5662,12766683.0,0.0,1.0,0.6739999999999995,0.0028841433480608636,0.0028799921864166578,55.23721835464289,55.94902027782708,56.24254510312619,68.7085,58.8249,63.7667,42.5206,34.8232,-1.2996,0.71,2.2,2.95,23.2,49.63,17.38,47.71,35.53,24.31,36.44,1961.05,16433.09,4822.34,44.75,1106.35,1100.25,46.87,2.67,1055.36,2589.88,101.94,1.1338,6.3735,120.66,1.3274,1.5426,1182.25,16.823,3.8757,66.39,0.7074,0.9735,13.6175,7.75,4.315,1.4144
2015-09-10,515.15,526.13,514.78,522.24,522.24,2575982.0,0.0,1.0,11.350000000000023,-0.013599274705349162,-0.013692591837614287,535.3018111518483,564.4845259745215,589.5400681256971,510.4197,549.8606,470.9789,55.9156,23.3903,2.3746,43.12,43.79,42.745,43.29,39.548,31366630.0,0.0,1.0,1.0450000000000017,-0.004370418110045904,-0.0043799963046051715,40.82394497420599,43.42184244226428,45.6311038517398,47.8472,43.9235,39.9997,45.2457,20.278,-0.7468,110.27,113.2825,109.9,112.57,104.4799,62892831.0,0.0,1.0,3.382499999999993,-0.01436009286608475,-0.014464196829897524,105.6051264437617,105.34000466433268,103.61549265841222,119.9993,112.2261,104.4529,46.8009,38.1246,-1.9578,643.9,654.9,641.7,651.08,651.08,1392481.0,0.0,1.0,13.199999999999932,-0.006439798565542332,-0.006460623522153597,661.8715578931534,687.2441120631798,710.286800920739,649.5656,699.6049,599.5264,51.8146,22.9308,-2.457,64.07,64.65,63.83,64.12,57.6762,14523781.0,0.0,1.0,0.8200000000000074,-0.008197355591896605,-0.008231138659128057,57.44653957148418,56.40546179836371,56.64441770175262,72.1821,60.613,66.3976,37.5018,34.9694,-1.7634,185.45,187.82,184.77,185.91,173.0801,3041882.0,0.0,1.0,3.049999999999983,0.0034542274282354235,0.003448275287433411,170.17680568663005,169.8985632026311,166.7375125962125,173.5429,189.4042,205.2655,40.5832,37.1547,-4.9157,61.86,62.995,61.45,62.66,55.6551,15748310.0,0.0,1.0,1.5449999999999946,0.0015998934604128934,0.0015986149942950334,55.27701660658166,55.9374939924221,56.23091252682666,69.0602,58.7273,63.8937,42.7652,34.3453,-1.3606,0.75,2.23,2.98,24.37,50.05,16.89,49.02,35.61,25.6,36.6,1952.29,16330.4,4796.25,45.85,1107.75,1109.5,47.77,2.71,1055.47,2584.07,65.2,1.1262,6.377,120.71,1.3218,1.5457,1184.87,16.7575,3.8587,66.46,0.7086,0.9735,13.6425,7.7499,4.3378,1.4132
2015-09-09,524.0,529.95,515.06,516.89,516.89,4370657.0,0.0,1.0,14.8900000000001,-0.010244332107843146,-0.010297166422592596,533.5483053278626,562.6180739755206,588.1014529152872,509.1755,548.8555,469.4955,54.5055,24.3674,1.4445,44.21,44.4,42.91,43.07,39.3471,33469485.0,0.0,1.0,1.490000000000002,-0.005079902902801803,-0.005092849473043337,40.68329307190066,43.26204862099901,45.50666813190337,48.062,43.9902,39.9183,44.4224,20.282,-0.7889,113.76,114.02,109.77,110.15,102.2339,85010804.0,0.0,1.0,4.25,-0.02149695778805294,-0.021731383094174106,105.28405725864154,105.21819663828042,103.58813438794861,120.1273,112.1899,104.2525,43.6932,38.3078,-2.2497,651.88,657.36,640.9,643.41,643.41,2048908.0,0.0,1.0,16.460000000000036,-0.011780426368495522,-0.011850365408317742,660.1133142842816,685.5251272763885,708.9625078331997,649.4062,701.6907,597.1218,50.0829,24.0953,-3.1025,66.86,67.01,65.01,65.12,58.5757,9464206.0,0.0,1.0,2.0,0.015595687649325063,0.015475324728033257,57.55407865991425,56.49056917882003,56.682660915579305,72.8871,60.3875,66.6373,39.7073,35.1666,-1.7789,189.55,191.75,185.26,185.68,172.866,4756838.0,0.0,1.0,6.490000000000009,-0.0012369995164087655,-0.00123776523183583,170.43291943076053,170.01493327311616,166.8588687824261,173.219,189.7721,206.3251,40.306,37.5857,-5.2472,63.94,64.34,62.0,62.18,55.2287,13889457.0,0.0,1.0,2.3400000000000034,-0.007661472174158246,-0.007690972023540965,55.27241502500246,55.90969814958202,56.211066734216224,69.3289,58.7183,64.0236,41.2233,33.8423,-1.4289,0.75,2.21,2.96,26.23,49.5,17.8,46.86,35.12,26.53,37.18,1942.04,16253.57,4756.53,44.13,1122.3,1109.85,48.04,2.74,1055.98,2589.73,106.98,1.1165,6.3768,120.94,1.3221,1.5363,1186.52,16.8015,3.79,66.47,0.7024,0.9767,13.722,7.7511,4.323,1.4149
2015-09-08,508.69,518.35,508.5144,517.54,517.54,3810653.0,0.0,1.0,9.8356,0.001257520942560264,0.001256730925339511,532.0237048204472,560.8503063686373,586.7041964219151,508.3634,548.6061,468.1208,54.7074,25.3867,0.781,43.3,44.0,43.2,43.89,40.0962,32469766.0,0.0,1.0,0.7999999999999972,0.01903825186608432,0.018859292168105668,40.62737944600536,43.13789769468533,45.399530149093394,48.2262,44.087,39.9478,46.9206,20.3415,-0.8088,111.65,112.56,110.32,112.31,104.2386,54843626.0,0.0,1.0,2.240000000000009,0.019608955542144146,0.019419176868994192,105.18448990067567,105.17978108383805,103.60101489511794,120.3573,112.4046,104.452,45.9702,38.5007,-2.3432,641.0,645.04,632.9,643.88,643.88,1954648.0,0.0,1.0,12.139999999999986,0.0007304828958207832,0.0007302162230491405,658.5672843524453,683.8919850302557,707.6737453018492,650.0374,703.6708,596.404,50.1879,25.321,-3.1002,65.23,66.5,65.18,66.38,59.709,17706519.0,0.0,1.0,1.3199999999999932,0.019347613430142685,0.019162827991917375,57.75930926373194,56.61678215219964,56.74258842220149,73.3547,60.2393,66.797,42.7143,35.6743,-1.8748,183.91,186.31,183.65,185.88,173.0522,3060052.0,0.0,1.0,2.6599999999999966,0.0010771348906088996,0.001076555197057516,170.68237472306905,170.13404177220966,166.98150900455627,173.0655,190.2028,207.3401,40.462,38.076,-5.5706,62.77,63.2,62.33,63.16,56.0992,13383326.0,0.0,1.0,0.8700000000000045,0.015761732577446175,0.015638806473626587,55.35115645119271,55.91712959469645,56.20885155136045,69.6986,58.7368,64.2177,43.4961,33.3896,-1.4463,0.74,2.2,2.97,24.9,50.14,18.31,48.96,37.38,25.21,36.94,1969.41,16492.68,4811.93,45.92,1120.85,1121.15,48.88,2.74,1053.43,2584.83,74.75,1.1182,6.3657,119.72,1.3193,1.5381,1195.57,16.784,3.8081,66.36,0.7023,0.978,13.744,7.7505,4.3386,1.4184
2015-09-04,497.65,502.85,495.64,499.0,499.0,2692510.0,0.0,1.0,7.210000000000036,-0.03582331800440541,-0.03648072108691558,528.8785900756427,558.4248041581026,584.9674796610851,507.3975,547.9218,466.8732,49.6518,26.6325,-0.1433,42.81,43.04,42.195,42.61,38.9268,37138775.0,0.0,1.0,0.8449999999999989,-0.02916485851527084,-0.029598607304484492,40.46541949876675,42.972756608619235,45.27135727485392,48.4281,44.1078,39.7874,42.0912,20.2084,-0.9059,108.97,110.45,108.51,109.27,101.4171,49996311.0,0.0,1.0,1.9399999999999977,-0.02706770812347825,-0.027440786189131927,104.82569086251608,105.03222496290323,103.55776905561065,121.099,112.4146,103.7302,41.9235,38.4404,-2.6483,629.7,634.5,626.5,628.96,628.96,2024990.0,0.0,1.0,8.0,-0.02317201963098703,-0.023444711664478923,655.7475429855458,681.7377895388731,706.1150572760699,650.6856,703.7862,597.5849,46.826,26.3388,-3.1001,64.07,64.3,63.51,63.89,57.4693,9232402.0,0.0,1.0,0.7899999999999991,-0.03751025808504593,-0.038231870627689624,57.731689333852714,56.6502142246624,56.75697875047473,73.6362,60.0456,66.8409,33.22,35.9758,-2.0981,182.26,182.83,179.131,180.38,167.9318,4295588.0,0.0,1.0,3.6990000000000123,-0.02958875992330634,-0.030035338487913066,170.42041522563392,170.04767934977005,167.0003266480304,172.5173,190.6578,208.7984,33.7664,37.8171,-5.9226,61.8,61.92,60.75,61.5,54.6247,20188951.0,0.0,1.0,1.1700000000000017,-0.026283797273401466,-0.02663539076759136,55.28197012250769,55.86644608117894,56.17748221370975,70.0769,58.5811,64.329,37.9951,32.5079,-1.5473,0.71,2.13,2.89,27.8,49.29,18.62,55.47,41.72,27.37,38.67,1921.22,16102.38,4683.92,46.02,1125.0,1118.25,48.59,2.67,1050.57,2592.99,169.87,1.1117,6.3549,119.05,1.3272,1.5195,1196.4,16.862,3.8094,66.7,0.6917,0.9754,13.83,7.7499,4.256,1.4221
2015-09-03,514.5,515.84,502.57,504.72,504.72,3149694.0,0.0,1.0,13.270000000000039,0.011462925851703387,0.011397724311035695,526.5777719732005,556.3187334068044,583.3784206578953,508.2814,548.5827,467.9802,51.3311,27.4159,0.5667,43.41,43.98,43.28,43.5,39.7399,28285205.0,0.0,1.0,0.6999999999999957,0.020887922973375606,0.02067276133872431,40.39632240364611,42.84597791808515,45.16182346743107,48.5838,44.2654,39.947,44.7826,19.5731,-0.8863,112.49,112.78,110.04,110.37,102.4381,53233940.0,0.0,1.0,2.739999999999995,0.010067335784596398,0.010016997724542342,104.59830125656217,104.93049457220114,103.53559739114311,121.4509,112.7456,104.0403,43.0314,37.9818,-2.6896,647.93,651.25,633.8073,637.05,637.05,1728562.0,0.0,1.0,17.442699999999945,0.01286250317985238,0.012780483753839889,653.96682460597,679.9853272040154,704.7474323795141,652.9725,703.9512,601.9937,48.5125,27.0817,-1.5358,64.72,65.01,64.39,64.86,58.3418,8523840.0,0.0,1.0,0.6200000000000045,0.015182018921406693,0.015067925402838078,57.78979511158103,56.716550921734466,56.78836134947523,73.9215,60.3815,67.1515,35.3907,35.1381,-2.0991,185.0,187.89,184.28,185.06,172.2888,2902175.0,0.0,1.0,3.609999999999985,0.025945056266889255,0.02561419391785602,170.59835663271642,170.1355664340928,167.10504889262384,173.7753,191.7397,209.7041,37.143,36.9802,-5.7258,62.88,63.66,62.45,62.68,55.6728,17065377.0,0.0,1.0,1.2099999999999937,0.019187290731116136,0.019005535910206817,55.31919201560219,55.85885211721114,56.16748850650758,70.3178,58.9358,64.6268,40.6689,31.0961,-1.4848,0.71,2.18,2.95,25.61,50.44,18.57,47.36,37.43,26.6,36.52,1951.13,16374.76,4733.5,46.75,1130.05,1128.0,50.41,2.67,1051.01,2585.04,59.14,1.1104,6.3549,120.2,1.32,1.5254,1188.07,16.785,3.7546,66.07,0.7025,0.9764,13.525,7.7504,4.235,1.4169
2015-09-02,505.09,510.86,497.72,510.55,510.55,3707116.0,0.0,1.0,13.139999999999986,0.011550958947535328,0.011484755938992564,525.0513174995623,554.5238811163415,581.9362737141746,508.6563,549.3441,467.9686,53.0691,28.4436,0.8823,42.24,43.38,41.88,43.36,39.612,37671518.0,0.0,1.0,1.5,-0.003218427826944592,-0.0032236181051321644,40.32162503187029,42.719155254630834,45.05192597302649,48.6923,44.346,39.9997,44.2499,19.2237,-0.9391,110.0,112.34,109.131,112.34,104.2665,61888812.0,0.0,1.0,3.209000000000003,0.0178488277310882,0.017691407819381944,104.56670113688958,104.90445556936972,103.55007071013038,121.7256,112.9957,104.2657,45.0572,37.6061,-2.8153,638.64,645.057,630.64,644.91,644.91,1881489.0,0.0,1.0,14.41700000000003,0.01233812102660714,0.012262626748763772,653.1042698815919,678.609824176407,703.5625327284346,654.6485,704.2622,605.0349,50.1808,28.0502,-0.3405,64.55,64.94,64.06,64.44,57.964,9514356.0,0.0,1.0,0.8799999999999955,-0.006475631536908333,-0.006496689396664479,57.80638605333522,56.76547049343116,56.81164132275295,74.3377,60.4478,67.3927,33.6061,34.43,-2.1686,184.87,185.82,182.51,184.51,171.7767,3043453.0,0.0,1.0,3.3100000000000023,-0.0029723348238539504,-0.002976760983868232,170.71057981055296,170.19992461314797,167.19755683534416,174.1693,192.4428,210.7164,36.4333,36.3863,-5.8678,62.62,62.9125,61.54,62.57,55.5751,17756444.0,0.0,1.0,1.3725000000000023,-0.00175489646649718,-0.0017564381011716534,55.34356420459246,55.84772458320286,56.155758041032186,70.5497,59.1138,64.8317,40.2968,29.7891,-1.5035,0.72,2.2,2.97,26.09,53.75,18.65,49.23,37.92,26.69,38.97,1948.86,16351.38,4749.98,46.3,1140.0,1137.75,47.67,2.7,1048.47,2579.22,69.27,1.1242,6.3544,120.0,1.3308,1.531,1183.46,16.9415,3.7389,66.16,0.7011,0.969,13.479,7.75,4.207,1.4165
2015-09-01,499.14,510.0,493.43,496.54,496.54,3864514.0,0.0,1.0,16.569999999999993,-0.027440995005386326,-0.027824531813786635,522.3359539281754,552.2500034255046,580.2452583931018,508.457,550.2449,466.6691,49.1377,29.3507,0.6786,42.23,42.59,41.66,41.82,38.2051,49688896.0,0.0,1.0,0.9300000000000068,-0.03551701504594573,-0.03616308810450386,40.12005121931122,42.54213347993943,44.91634526068933,48.8769,44.4498,40.0227,37.9991,18.5279,-0.9785,110.18,111.88,107.36,107.72,99.9785,76845860.0,0.0,1.0,4.519999999999996,-0.04112538543060329,-0.04199495866401737,104.12972960004295,104.71128084115914,103.47934653765256,121.8749,113.0647,104.2545,38.6191,37.1295,-3.1354,633.66,644.44,625.06,629.56,629.56,2572884.0,0.0,1.0,19.38000000000011,-0.023801770789722676,-0.02408960949275407,650.8619584642975,676.6863016596851,702.0971360407428,655.6736,704.5486,606.7986,46.7858,28.8775,0.3898,63.8,64.315,63.27,63.82,57.4063,13393949.0,0.0,1.0,1.0449999999999946,-0.009621489200193123,-0.009668074783355962,57.76828261968424,56.79060106231621,56.82341674210437,74.7731,60.6341,67.7036,30.9307,33.6439,-2.183,184.24,186.47,181.08,182.12,169.5517,5493426.0,0.0,1.0,5.389999999999986,-0.012952862640858709,-0.013037482473094109,170.600210304786,170.17450404008335,167.244173531674,174.9123,193.2779,211.6435,33.3257,35.3934,-5.9077,62.85,62.85,60.99,61.45,54.5803,23634284.0,0.0,1.0,1.8599999999999994,-0.017900102743854673,-0.0180622474349037,55.27087237558365,55.798021658371376,56.124560852100856,70.7942,59.3454,65.0698,36.4415,28.1161,-1.4942,0.7,2.17,2.93,31.4,57.51,19.65,53.69,42.92,30.75,42.0,1913.85,16058.35,4636.11,45.38,1141.9,1142.3,48.8,2.7,1047.63,2582.51,102.98,1.1263,6.363,119.94,1.318,1.5341,1179.78,16.8775,3.6715,66.34,0.7036,0.9622,13.398,7.75,4.164,1.4125
